% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=809592, Wed Dec 27 08:22:47 2023
1 7 -0.12510407995798872 -0.10498167437939347 0.06784359817214998 0.10532961677740255 0.9255906379374853 0.977828456527462 1.0895565522576605
2 14 -0.1741785566133499 -0.12942643735526263 0.007229527113880554 0.008029396012174346 0.9255906379374853 0.977828456527462 1.0895565522576605
3 21 -0.2400411802628935 -0.19190781822845493 0.0009749548002348663 0.017135850442026222 0.9255906379374853 0.977828456527462 1.0895565522576605
4 28 -0.252155431177338 -0.18648630001372654 0.025796920157762644 0.030888862384647543 0.8628346693386142 1.001266921551136 1.119366287322803
5 35 -0.3567761854718269 -0.28023964861752415 0.09039914287366643 0.13740886984976053 0.8628346693386142 1.001266921551136 1.119366287322803
6 42 -0.36809035089618547 -0.311975364367056 0.2696214037429978 0.4073720065838863 0.8628346693386142 1.001266921551136 1.119366287322803
7 49 -0.36677762790715507 -0.3091446329529113 0.274626460805411 0.41158383043727464 0.7154961033952124 0.9299343827797623 1.2740829524604316
8 56 -0.4678023225914696 -0.38763684225289524 0.29477272605677596 0.44207710182142534 0.7154961033952124 0.9299343827797623 1.2740829524604316
9 63 -0.4738880720215364 -0.3821566569720839 0.3188800077814675 0.46082748098319887 0.7154961033952124 0.9299343827797623 1.2740829524604316
10 70 -0.44396869494604774 -0.35459805326149896 0.3228810416575945 0.4593367649460769 0.6347629913400276 0.9558063749705457 1.2975014907084783
11 77 -0.4561344448699162 -0.3559827203109958 0.20269213247234924 0.2887653588412105 0.6347629913400276 0.9558063749705457 1.2975014907084783
12 84 -0.3641849939002215 -0.2759147081917988 0.330749766252447 0.44470097202543957 0.6347629913400276 0.9558063749705457 1.2975014907084783
13 91 -0.15580496918983328 -0.11095578474406617 0.36513367177544415 0.47898097283618046 0.6992685531734602 1.0069059363519184 1.2235865011849232
14 98 -0.33807632333188725 -0.2713241566942559 0.3314118684766977 0.4655717102293842 0.6992685531734602 1.0069059363519184 1.2235865011849232
15 105 -0.4481080745162221 -0.3497328421159718 0.18480235320427818 0.2646055192441112 0.6992685531734602 1.0069059363519184 1.2235865011849232
16 112 -0.38852979837671864 -0.3103265608256034 0.2043291521427159 0.2976778189143737 0.7384196583346359 0.9628165438060926 1.2360099963828173
17 119 -0.28750084963075817 -0.25065551695821037 0.198332846281541 0.311150301355577 0.7384196583346359 0.9628165438060926 1.2360099963828173
18 126 -0.42541819657026286 -0.36582762430233257 0.2599596532004755 0.40896484010014783 0.7384196583346359 0.9628165438060926 1.2360099963828173
19 133 -0.4497121968386991 -0.39485118803742514 0.2615906356962253 0.42554356813950145 0.69642642522963 0.8776197000818443 1.3208988970659834
20 140 -0.45925518429622453 -0.4453536444357711 0.19889262809923536 0.3997398457504507 0.69642642522963 0.8776197000818443 1.3208988970659834
21 147 -0.4587833079011188 -0.4569150154135622 0.07425086007394169 0.24943785941555305 0.69642642522963 0.8776197000818443 1.3208988970659834
22 154 -0.50376305638766 -0.48803996116626824 0.14890700729071982 0.3454995682216575 0.6898354856409077 0.8129142223341546 1.3650265454845298
23 161 -0.6327529091501563 -0.5649181457512941 0.15424149897856676 0.32612661715632485 0.6898354856409077 0.8129142223341546 1.3650265454845298
24 168 -0.7062363993850127 -0.6505312347154576 0.21525251711195562 0.44814193638487154 0.6898354856409077 0.8129142223341546 1.3650265454845298
25 175 -0.7129081802996584 -0.6828923575845198 0.13586259715282262 0.3787650926834649 0.48537259616804745 0.7941001119491933 1.460759547321656
26 182 -0.6579260619549478 -0.6473368928948282 0.13720416468327656 0.3881286814825252 0.48537259616804745 0.7941001119491933 1.460759547321656
27 189 -0.7150715576907755 -0.7035479439500537 0.2098637504211886 0.5028107014708809 0.48537259616804745 0.7941001119491933 1.460759547321656
28 196 -0.8004868080601434 -0.7878329284647155 0.30296747495070686 0.6539137298270865 0.4219749703425538 0.5922652462548182 1.5719920491157457
29 203 -0.7489637047818518 -0.7465230282291693 0.2952681150141546 0.6400911528759133 0.4219749703425538 0.5922652462548182 1.5719920491157457
30 210 -0.8056412503472244 -0.8018666548705067 0.32958073856755493 0.7029552742368576 0.4219749703425538 0.5922652462548182 1.5719920491157457
31 217 -0.8545656475616469 -0.8517649141201307 0.36293895732918874 0.765039514370779 0.3493956914391335 0.4850915075417309 1.6256103100419428
32 224 -0.8811207670980755 -0.8759423810658621 0.3419898222158192 0.7427888372774994 0.3493956914391335 0.4850915075417309 1.6256103100419428
33 231 -0.8823107571453843 -0.8809496087734703 0.35398513271218135 0.7642688981688178 0.3493956914391335 0.4850915075417309 1.6256103100419428
34 238 -0.8673610722453567 -0.8515772629736558 0.26325807707856086 0.6190860478242654 0.2889447958535435 0.6202995308791077 1.5911440528564076
35 245 -0.8641727742485311 -0.8447907564041217 0.2184720784262159 0.5535110055252523 0.2889447958535435 0.6202995308791077 1.5911440528564076
36 252 -0.8628144138640288 -0.8370964907147627 0.17165488349150307 0.48218741841099205 0.2889447958535435 0.6202995308791077 1.5911440528564076
37 259 -0.866144127153763 -0.8115020159039174 0.09138406649344932 0.33770398270939256 0.24915407495324846 0.8240945614969578 1.5029272772311133
38 266 -0.8868534774627697 -0.8346959933735755 0.16337708089571645 0.4439106215629529 0.24915407495324846 0.8240945614969578 1.5029272772311133
39 273 -0.8912363249444154 -0.8322303258119942 0.17561114349078683 0.452552300792626 0.24915407495324846 0.8240945614969578 1.5029272772311133
