% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=809592, Wed Dec 27 08:22:47 2023
1 7 -0.10063823831879368 -0.06751280955732275 0.09886515779160976 0.12119905147978302 0.908810453419975 1.0155165108974014 1.0690134591525724
2 14 -0.10063823831879368 -0.06751280955732275 0.09886515779160976 0.12119905147978302 0.908810453419975 1.0155165108974014 1.0690134591525724
3 21 -0.10063823831879368 -0.06751280955732275 0.09886515779160976 0.12119905147978302 0.908810453419975 1.0155165108974014 1.0690134591525724
4 28 -0.034663768999471906 -0.030730409156046752 0.18472861687410547 0.2526149323740644 0.8642282793622432 0.9974601432387589 1.1216874537056618
5 35 -0.034663768999471906 -0.030730409156046752 0.18472861687410547 0.2526149323740644 0.8642282793622432 0.9974601432387589 1.1216874537056618
6 42 -0.034663768999471906 -0.030730409156046752 0.18472861687410547 0.2526149323740644 0.8642282793622432 0.9974601432387589 1.1216874537056618
7 49 -0.39235980243463675 -0.29860846379918643 0.25375497163817706 0.3441247781485146 0.6975945583663994 0.991359733553796 1.237161149901554
8 56 -0.39235980243463675 -0.29860846379918643 0.25375497163817706 0.3441247781485146 0.6975945583663994 0.991359733553796 1.237161149901554
9 63 -0.39235980243463675 -0.29860846379918643 0.25375497163817706 0.3441247781485146 0.6975945583663994 0.991359733553796 1.237161149901554
10 70 -0.4715433664322303 -0.3905472065020006 0.3057142313989246 0.45680521743567 0.6427030811389621 0.9233222538177394 1.316969538409835
11 77 -0.4715433664322303 -0.3905472065020006 0.3057142313989246 0.45680521743567 0.6427030811389621 0.9233222538177394 1.316969538409835
12 84 -0.4715433664322303 -0.3905472065020006 0.3057142313989246 0.45680521743567 0.6427030811389621 0.9233222538177394 1.316969538409835
13 91 -0.4887598753018868 -0.3948880942051817 0.11449340277515782 0.19041545400523252 0.7103564965155097 0.9619460208231367 1.253017757607905
14 98 -0.4887598753018868 -0.3948880942051817 0.11449340277515782 0.19041545400523252 0.7103564965155097 0.9619460208231367 1.253017757607905
15 105 -0.4887598753018868 -0.3948880942051817 0.11449340277515782 0.19041545400523252 0.7103564965155097 0.9619460208231367 1.253017757607905
16 112 -0.29197015797004255 -0.2303285004068562 0.2770044756249161 0.3844738100723205 0.7337803744527004 0.9779017184966714 1.226896324482763
17 119 -0.29197015797004255 -0.2303285004068562 0.2770044756249161 0.3844738100723205 0.7337803744527004 0.9779017184966714 1.226896324482763
18 126 -0.29197015797004255 -0.2303285004068562 0.2770044756249161 0.3844738100723205 0.7337803744527004 0.9779017184966714 1.226896324482763
19 133 -0.3704552921441484 -0.2658107763543204 0.3115837076232853 0.3994040198259925 0.6562849399705255 1.0237112536949295 1.2334120749474762
20 140 -0.3704552921441484 -0.2658107763543204 0.3115837076232853 0.3994040198259925 0.6562849399705255 1.0237112536949295 1.2334120749474762
21 147 -0.3704552921441484 -0.2658107763543204 0.3115837076232853 0.3994040198259925 0.6562849399705255 1.0237112536949295 1.2334120749474762
22 154 -0.15915878097476274 -0.03708258039943224 0.3952185717757003 0.4172427552587474 0.6201137721508765 1.0741907416302552 1.2089554004117162
23 161 -0.15915878097476274 -0.03708258039943224 0.3952185717757003 0.4172427552587474 0.6201137721508765 1.0741907416302552 1.2089554004117162
24 168 -0.15915878097476274 -0.03708258039943224 0.3952185717757003 0.4172427552587474 0.6201137721508765 1.0741907416302552 1.2089554004117162
25 175 0.0776982757527169 0.18262495143399518 0.6157803911992665 0.655238862106412 0.4621989057072029 0.9618788205180993 1.3642438587737071
26 182 0.0776982757527169 0.18262495143399518 0.6157803911992665 0.655238862106412 0.4621989057072029 0.9618788205180993 1.3642438587737071
27 189 0.0776982757527169 0.18262495143399518 0.6157803911992665 0.655238862106412 0.4621989057072029 0.9618788205180993 1.3642438587737071
28 196 -0.13530614344424297 0.023353330401334582 0.5895403022933859 0.6196098190784922 0.36733246871832176 1.0639701829491142 1.316447608991916
29 203 -0.13530614344424297 0.023353330401334582 0.5895403022933859 0.6196098190784922 0.36733246871832176 1.0639701829491142 1.316447608991916
30 210 -0.13530614344424297 0.023353330401334582 0.5895403022933859 0.6196098190784922 0.36733246871832176 1.0639701829491142 1.316447608991916
31 217 -0.15885361902386905 0.02257535036742414 0.5954764415699778 0.6050145025795359 0.29635430339315505 1.0763320451947938 1.324267138966738
32 224 -0.15885361902386905 0.02257535036742414 0.5954764415699778 0.6050145025795359 0.29635430339315505 1.0763320451947938 1.324267138966738
33 231 -0.15885361902386905 0.02257535036742414 0.5954764415699778 0.6050145025795359 0.29635430339315505 1.0763320451947938 1.324267138966738
34 238 0.26528979221241517 0.36991663285916543 0.7646615865845314 0.7916163971795698 0.2756697148333966 0.8590320266559698 1.4785365012413494
35 245 0.26528979221241517 0.36991663285916543 0.7646615865845314 0.7916163971795698 0.2756697148333966 0.8590320266559698 1.4785365012413494
36 252 0.26528979221241517 0.36991663285916543 0.7646615865845314 0.7916163971795698 0.2756697148333966 0.8590320266559698 1.4785365012413494
37 259 0.5860404507817021 0.6282265394883861 0.8657283809123287 0.9027095726802923 0.2555934648757038 0.6569368939701574 1.5821206964241619
38 266 0.5860404507817021 0.6282265394883861 0.8657283809123287 0.9027095726802923 0.2555934648757038 0.6569368939701574 1.5821206964241619
39 273 0.5860404507817021 0.6282265394883861 0.8657283809123287 0.9027095726802923 0.2555934648757038 0.6569368939701574 1.5821206964241619
